Timepoint,institution,category,value,mean_distance,std_distance,count,unique_respondents
1,TP_Company_notcust,multi_platform_ord,2.0,5.4640522875816995,1.2826070479119025,153,153
1,TP_Employer,multi_platform_ord,2.0,3.6948051948051948,1.4386264422129451,154,154
1,TP_Financial,multi_platform_ord,2.0,3.987012987012987,1.4187678212269934,154,154
1,TP_Friend,multi_platform_ord,2.0,2.1818181818181817,1.1052728374285947,154,154
1,TP_Gov,multi_platform_ord,2.0,4.759740259740259,1.5967908781567601,154,154
1,TP_Medical,multi_platform_ord,2.0,2.7662337662337664,1.4178701130267475,154,154
1,TP_Neighbor,multi_platform_ord,2.0,4.538961038961039,1.314241334783614,154,154
1,TP_NonProf,multi_platform_ord,2.0,4.201298701298701,1.2596289013109816,154,154
1,TP_Platform,multi_platform_ord,2.0,4.810457516339869,1.3895835895906299,153,153
1,TP_Police,multi_platform_ord,2.0,4.881578947368421,1.5985681114582104,152,152
1,TP_Relative,multi_platform_ord,2.0,2.6623376623376624,1.4198443218574488,154,154
1,TP_Researcher,multi_platform_ord,2.0,3.5779220779220777,1.2617161646594586,154,154
1,TP_School,multi_platform_ord,2.0,3.896103896103896,1.4103669905235932,154,154
1,TP_Stranger,multi_platform_ord,2.0,6.045454545454546,1.133799841074132,154,154
1,TP_Acquaintance,multi_platform_ord,3.0,4.064814814814815,1.5544518410467436,108,108
1,TP_Co_worker,multi_platform_ord,3.0,3.861111111111111,1.4626715624802702,108,108
1,TP_Company_cust,multi_platform_ord,3.0,4.4485981308411215,1.4552030582537927,107,107
1,TP_Company_notcust,multi_platform_ord,3.0,5.271028037383178,1.502011817265926,107,107
1,TP_Employer,multi_platform_ord,3.0,3.574074074074074,1.3198959439565554,108,108
1,TP_Financial,multi_platform_ord,3.0,3.6203703703703702,1.3652399918606115,108,108
1,TP_Friend,multi_platform_ord,3.0,2.1018518518518516,1.1595988253663123,108,108
1,TP_Gov,multi_platform_ord,3.0,4.398148148148148,1.6057130178223054,108,108
1,TP_Medical,multi_platform_ord,3.0,2.560747663551402,1.3187871078099083,107,107
1,TP_Neighbor,multi_platform_ord,3.0,4.296296296296297,1.5116943471609896,108,108
1,TP_NonProf,multi_platform_ord,3.0,3.8518518518518516,1.3382567459325294,108,108
1,TP_Platform,multi_platform_ord,3.0,4.407407407407407,1.5945997478466083,108,108
1,TP_Police,multi_platform_ord,3.0,4.4953271028037385,1.6675246131288686,107,107
1,TP_Relative,multi_platform_ord,3.0,2.564814814814815,1.3274467667883993,108,108
1,TP_Researcher,multi_platform_ord,3.0,3.2314814814814814,1.1808952843292484,108,108
1,TP_School,multi_platform_ord,3.0,3.759259259259259,1.406728626097997,108,108
1,TP_Stranger,multi_platform_ord,3.0,5.822429906542056,1.3375074262685707,107,107
1,TP_Acquaintance,multi_platform_ord,4.0,4.586206896551724,1.7012021249548037,29,29
1,TP_Co_worker,multi_platform_ord,4.0,4.0344827586206895,1.4755812080254453,29,29
1,TP_Company_cust,multi_platform_ord,4.0,4.689655172413793,1.6058697749164308,29,29
1,TP_Company_notcust,multi_platform_ord,4.0,5.241379310344827,1.6830069266853704,29,29
1,TP_Employer,multi_platform_ord,4.0,3.4482758620689653,1.4289408389371012,29,29
1,TP_Financial,multi_platform_ord,4.0,3.4827586206896552,1.429802425291501,29,29
1,TP_Friend,multi_platform_ord,4.0,2.2413793103448274,1.4554128627249456,29,29
1,TP_Gov,multi_platform_ord,4.0,4.137931034482759,1.48141192137372,29,29
1,TP_Medical,multi_platform_ord,4.0,2.586206896551724,1.4520242367937433,29,29
1,TP_Neighbor,multi_platform_ord,4.0,4.724137931034483,1.4613240504061946,29,29
1,TP_NonProf,multi_platform_ord,4.0,4.0344827586206895,1.3491467838359825,29,29
1,TP_Platform,multi_platform_ord,4.0,4.344827586206897,1.5417027244707049,29,29
1,TP_Police,multi_platform_ord,4.0,4.413793103448276,1.783200200668737,29,29
1,TP_Relative,multi_platform_ord,4.0,2.4827586206896552,1.242712748534213,29,29
1,TP_Researcher,multi_platform_ord,4.0,3.586206896551724,1.4520242367937433,29,29
1,TP_School,multi_platform_ord,4.0,4.103448275862069,1.4477773010033321,29,29
1,TP_Stranger,multi_platform_ord,4.0,5.896551724137931,1.5199818510713234,29,29
1,TP_Acquaintance,multi_platform_ord,5.0,3.0,1.5811388300841898,5,5
1,TP_Co_worker,multi_platform_ord,5.0,3.0,1.5811388300841898,5,5
1,TP_Company_cust,multi_platform_ord,5.0,4.4,2.073644135332772,5,5
1,TP_Company_notcust,multi_platform_ord,5.0,4.8,2.16794833886788,5,5
1,TP_Employer,multi_platform_ord,5.0,3.2,2.16794833886788,5,5
1,TP_Financial,multi_platform_ord,5.0,3.2,1.7888543819998317,5,5
1,TP_Friend,multi_platform_ord,5.0,1.4,0.5477225575051661,5,5
1,TP_Gov,multi_platform_ord,5.0,4.4,2.3021728866442674,5,5
1,TP_Medical,multi_platform_ord,5.0,2.2,1.6431676725154984,5,5
1,TP_Neighbor,multi_platform_ord,5.0,3.6,1.816590212458495,5,5
1,TP_NonProf,multi_platform_ord,5.0,2.8,1.3038404810405297,5,5
1,TP_Platform,multi_platform_ord,5.0,3.4,2.5099800796022267,5,5
1,TP_Police,multi_platform_ord,5.0,4.6,2.302172886644268,5,5
1,TP_Relative,multi_platform_ord,5.0,2.0,1.2247448713915892,5,5
1,TP_Researcher,multi_platform_ord,5.0,3.2,1.6431676725154984,5,5
1,TP_School,multi_platform_ord,5.0,3.4,1.3416407864998738,5,5
1,TP_Stranger,multi_platform_ord,5.0,5.0,2.5495097567963922,5,5
1,TP_Acquaintance,orientation_ord,0.0,4.120218579234972,1.4960666217037235,183,183
1,TP_Co_worker,orientation_ord,0.0,3.8743169398907105,1.4260320912836444,183,183
1,TP_Company_cust,orientation_ord,0.0,4.467032967032967,1.4890061162993196,182,182
1,TP_Company_notcust,orientation_ord,0.0,5.302197802197802,1.4761064225193514,182,182
1,TP_Employer,orientation_ord,0.0,3.3224043715846996,1.3667522707685964,183,183
1,TP_Financial,orientation_ord,0.0,3.5081967213114753,1.3419227326596532,183,183
1,TP_Friend,orientation_ord,0.0,2.0327868852459017,1.0633848059575348,183,183
1,TP_Gov,orientation_ord,0.0,4.355191256830601,1.5965494528913073,183,183
1,TP_Medical,orientation_ord,0.0,2.3169398907103824,1.2171338299888326,183,183
1,TP_Neighbor,orientation_ord,0.0,4.163934426229508,1.3888922916750093,183,183
1,TP_NonProf,orientation_ord,0.0,3.901639344262295,1.3264625106989176,183,183
1,TP_Platform,orientation_ord,0.0,4.5683060109289615,1.5279379461814715,183,183
1,TP_Police,orientation_ord,0.0,4.209944751381215,1.7029746841067277,181,181
1,TP_Relative,orientation_ord,0.0,2.191256830601093,1.0952093756596302,183,183
1,TP_Researcher,orientation_ord,0.0,3.300546448087432,1.187086990885513,183,183
1,TP_School,orientation_ord,0.0,3.551912568306011,1.4088746007595374,183,183
1,TP_Stranger,orientation_ord,0.0,5.824175824175824,1.3992374134080356,182,182
1,TP_Acquaintance,orientation_ord,1.0,4.53,1.5072551813870743,100,100
1,TP_Co_worker,orientation_ord,1.0,4.16,1.5223586166129708,100,100
1,TP_Company_cust,orientation_ord,1.0,4.88,1.4090615832725502,100,100
1,TP_Company_notcust,orientation_ord,1.0,5.540816326530612,1.2613882660263023,98,98
1,TP_Employer,orientation_ord,1.0,3.95,1.3734495390671027,100,100
1,TP_Financial,orientation_ord,1.0,4.04,1.39204086785474,100,100
1,TP_Friend,orientation_ord,1.0,2.29,1.2414963275471789,100,100
1,TP_Gov,orientation_ord,1.0,4.75,1.5594287998553125,100,100
1,TP_Medical,orientation_ord,1.0,2.95,1.4097424365371634,100,100
1,TP_Neighbor,orientation_ord,1.0,4.64,1.4391355429948602,100,100
1,TP_NonProf,orientation_ord,1.0,4.22,1.396821789317131,100,100
1,TP_Platform,orientation_ord,1.0,4.8,1.5827351342061324,100,100
1,TP_Police,orientation_ord,1.0,5.12,1.5127738920555338,100,100
1,TP_Relative,orientation_ord,1.0,3.03,1.5005386238335092,100,100
1,TP_Researcher,orientation_ord,1.0,3.62,1.4126413400278062,100,100
1,TP_School,orientation_ord,1.0,4.08,1.528715047669021,100,100
1,TP_Stranger,orientation_ord,1.0,6.04,1.0817120735671808,100,100
1,TP_Acquaintance,orientation_ord,2.0,4.525,1.782931898263687,40,40
1,TP_Co_worker,orientation_ord,2.0,4.4,1.661016062226479,40,40
1,TP_Company_cust,orientation_ord,2.0,4.9,1.4815099712360342,40,40
1,TP_Company_notcust,orientation_ord,2.0,5.55,1.3577885489242218,40,40
1,TP_Employer,orientation_ord,2.0,3.775,1.4933613779417914,40,40
1,TP_Financial,orientation_ord,2.0,3.925,1.5423508530312269,40,40
1,TP_Friend,orientation_ord,2.0,2.5,1.5191090506255,40,40
1,TP_Gov,orientation_ord,2.0,4.825,1.7670415664142984,40,40
1,TP_Medical,orientation_ord,2.0,2.55,1.3950461806527577,40,40
1,TP_Neighbor,orientation_ord,2.0,4.725,1.5019218457593693,40,40
1,TP_NonProf,orientation_ord,2.0,4.2,1.505545305418162,40,40
1,TP_Platform,orientation_ord,2.0,4.875,1.7713894300295776,40,40
1,TP_Police,orientation_ord,2.0,5.17948717948718,1.6201331146056592,39,39
1,TP_Relative,orientation_ord,2.0,2.925,1.5588868480836588,40,40
1,TP_Researcher,orientation_ord,2.0,3.6,1.481509971236034,40,40
1,TP_School,orientation_ord,2.0,3.9,1.256776503395564,40,40
1,TP_Stranger,orientation_ord,2.0,6.3,1.0907536796837265,40,40
1,TP_Acquaintance,orientation_ord,3.0,4.5285714285714285,1.529624644412815,70,70
1,TP_Co_worker,orientation_ord,3.0,4.357142857142857,1.5420268450614827,70,70
1,TP_Company_cust,orientation_ord,3.0,5.057142857142857,1.2613049865718993,70,70
1,TP_Company_notcust,orientation_ord,3.0,5.671428571428572,1.3483369098115827,70,70
1,TP_Employer,orientation_ord,3.0,3.757142857142857,1.5457816772716704,70,70
1,TP_Financial,orientation_ord,3.0,4.242857142857143,1.488464964421588,70,70
1,TP_Friend,orientation_ord,3.0,2.3857142857142857,1.3109666435011496,70,70
1,TP_Gov,orientation_ord,3.0,4.885714285714286,1.4992061391346578,70,70
1,TP_Medical,orientation_ord,3.0,2.8840579710144927,1.53906228024479,69,69
1,TP_Neighbor,orientation_ord,3.0,4.728571428571429,1.261715287154162,70,70
1,TP_NonProf,orientation_ord,3.0,4.3428571428571425,1.2613049865718995,70,70
1,TP_Platform,orientation_ord,3.0,5.0144927536231885,1.377260213176747,69,69
1,TP_Police,orientation_ord,3.0,5.142857142857143,1.2885866236083796,70,70
1,TP_Relative,orientation_ord,3.0,2.9285714285714284,1.6358433411708475,70,70
1,TP_Researcher,orientation_ord,3.0,3.557142857142857,1.2233917486236427,70,70
1,TP_School,orientation_ord,3.0,4.085714285714285,1.3908902075139424,70,70
1,TP_Stranger,orientation_ord,3.0,5.928571428571429,1.2776952594352993,70,70
1,TP_Acquaintance,overall_average,1.0,4.338422391857506,1.5435760741344056,393,393
1,TP_Co_worker,overall_average,1.0,4.086513994910941,1.5059901856310052,393,393
1,TP_Company_cust,overall_average,1.0,4.721938775510204,1.4452420628679798,392,392
1,TP_Company_notcust,overall_average,1.0,5.453846153846154,1.3928473460806412,390,390
1,TP_Employer,overall_average,1.0,3.6055979643765905,1.4355789599321684,393,393
1,TP_Financial,overall_average,1.0,3.816793893129771,1.429293710537838,393,393
1,TP_Friend,overall_average,1.0,2.208651399491094,1.2152208429109623,393,393
1,TP_Gov,overall_average,1.0,4.597964376590331,1.5991694045478804,393,393
1,TP_Medical,overall_average,1.0,2.6020408163265305,1.3719125927013824,392,392
1,TP_Neighbor,overall_average,1.0,4.442748091603053,1.4114707122658823,393,393
1,TP_NonProf,overall_average,1.0,4.091603053435114,1.3596802314615697,393,393
1,TP_Platform,overall_average,1.0,4.737244897959184,1.5471582930848966,392,392
1,TP_Police,overall_average,1.0,4.707692307692308,1.64033111827327,390,390
1,TP_Relative,overall_average,1.0,2.6106870229007635,1.4118983408002976,393,393
1,TP_Researcher,overall_average,1.0,3.4580152671755724,1.2892384754982669,393,393
1,TP_School,overall_average,1.0,3.816793893129771,1.4399627619771904,393,393
1,TP_Stranger,overall_average,1.0,5.946428571428571,1.2772602952775842,392,392
1,TP_Acquaintance,race_ord,0.0,4.347266881028939,1.5413600789759954,311,311
1,TP_Co_worker,race_ord,0.0,4.093247588424437,1.5072896204089492,311,311
1,TP_Company_cust,race_ord,0.0,4.690322580645161,1.4439595953767885,310,310
1,TP_Company_notcust,race_ord,0.0,5.475728155339806,1.3711640248356156,309,309
1,TP_Employer,race_ord,0.0,3.482315112540193,1.4229146973264593,311,311
1,TP_Financial,race_ord,0.0,3.7363344051446945,1.3870128278378189,311,311
1,TP_Friend,race_ord,0.0,2.1768488745980705,1.2118678091132131,311,311
1,TP_Gov,race_ord,0.0,4.504823151125402,1.630102673664485,311,311
1,TP_Medical,race_ord,0.0,2.5258064516129033,1.35972292578661,310,310
1,TP_Neighbor,race_ord,0.0,4.427652733118971,1.3820533887441828,311,311
1,TP_NonProf,race_ord,0.0,4.035369774919614,1.3495649627312813,311,311
1,TP_Platform,race_ord,0.0,4.670967741935484,1.5374912420382756,310,310
1,TP_Police,race_ord,0.0,4.618122977346278,1.638555857002068,309,309
1,TP_Relative,race_ord,0.0,2.553054662379421,1.3852618223127442,311,311
1,TP_Researcher,race_ord,0.0,3.392282958199357,1.2599814119208501,311,311
1,TP_School,race_ord,0.0,3.77491961414791,1.423585175387053,311,311
1,TP_Stranger,race_ord,0.0,5.948387096774193,1.2760859878459045,310,310
1,TP_Acquaintance,race_ord,1.0,4.410256410256411,1.5680686866996063,39,39
1,TP_Co_worker,race_ord,1.0,4.153846153846154,1.581778837732373,39,39
1,TP_Company_cust,race_ord,1.0,4.769230769230769,1.5297323202638815,39,39
1,TP_Company_notcust,race_ord,1.0,5.2631578947368425,1.5885436220829168,38,38
1,TP_Employer,race_ord,1.0,4.0256410256410255,1.53017335597155,39,39
1,TP_Financial,race_ord,1.0,3.9743589743589745,1.5472756956252511,39,39
1,TP_Friend,race_ord,1.0,2.3846153846153846,1.205587531267041,39,39
1,TP_Gov,race_ord,1.0,4.871794871794871,1.4542041987121195,39,39
1,TP_Medical,race_ord,1.0,2.7435897435897436,1.2715086091135728,39,39
1,TP_Neighbor,race_ord,1.0,4.333333333333333,1.4569855927715483,39,39
1,TP_NonProf,race_ord,1.0,4.205128205128205,1.5924077628330329,39,39
1,TP_Platform,race_ord,1.0,5.128205128205129,1.5248725085532333,39,39
1,TP_Police,race_ord,1.0,5.051282051282051,1.6050695664333114,39,39
1,TP_Relative,race_ord,1.0,2.769230769230769,1.385289984111981,39,39
1,TP_Researcher,race_ord,1.0,3.769230769230769,1.404158081922523,39,39
1,TP_School,race_ord,1.0,3.7435897435897436,1.4089553561704902,39,39
1,TP_Stranger,race_ord,1.0,5.923076923076923,1.2645909549735082,39,39
1,TP_Acquaintance,race_ord,2.0,4.209302325581396,1.5668916687700938,43,43
1,TP_Co_worker,race_ord,2.0,3.9767441860465116,1.4555046922602428,43,43
1,TP_Company_cust,race_ord,2.0,4.906976744186046,1.3941024333543017,43,43
1,TP_Company_notcust,race_ord,2.0,5.465116279069767,1.3861360685167123,43,43
1,TP_Employer,race_ord,2.0,4.116279069767442,1.2763284829761719,43,43
1,TP_Financial,race_ord,2.0,4.255813953488372,1.5598080354388844,43,43
1,TP_Friend,race_ord,2.0,2.2790697674418605,1.2597350703213608,43,43
1,TP_Gov,race_ord,2.0,5.023255813953488,1.422411970546328,43,43
1,TP_Medical,race_ord,2.0,3.0232558139534884,1.4878615541876468,43,43
1,TP_Neighbor,race_ord,2.0,4.651162790697675,1.586906558449227,43,43
1,TP_NonProf,race_ord,2.0,4.395348837209302,1.1779630296511034,43,43
1,TP_Platform,race_ord,2.0,4.8604651162790695,1.6121768092335103,43,43
1,TP_Police,race_ord,2.0,5.0476190476190474,1.6372550042362466,42,42
1,TP_Relative,race_ord,2.0,2.883720930232558,1.6066721348293835,43,43
1,TP_Researcher,race_ord,2.0,3.6511627906976742,1.3607372114344867,43,43
1,TP_School,race_ord,2.0,4.186046511627907,1.5622909605461486,43,43
1,TP_Stranger,race_ord,2.0,5.953488372093023,1.3265330461321423,43,43
2,TP_Acquaintance,ACES_Compound,0.0,4.27906976744186,1.777177824199406,43,43
2,TP_Co_worker,ACES_Compound,0.0,4.186046511627907,1.5469757586288033,43,43
2,TP_Company_cust,ACES_Compound,0.0,4.5813953488372094,1.401233438618156,43,43
2,TP_Company_notcust,ACES_Compound,0.0,5.465116279069767,1.3688513991021523,43,43
2,TP_Employer,ACES_Compound,0.0,3.2790697674418605,1.5169766516605578,43,43
2,TP_Financial,ACES_Compound,0.0,3.3255813953488373,1.3753082811562847,43,43
2,TP_Friend,ACES_Compound,0.0,2.3255813953488373,1.1489318068486412,43,43
2,TP_Gov,ACES_Compound,0.0,4.348837209302325,1.6166355558651013,43,43
2,TP_Medical,ACES_Compound,0.0,2.255813953488372,1.2168073615156836,43,43
2,TP_Neighbor,ACES_Compound,0.0,4.046511627906977,1.7314113204481072,43,43
2,TP_NonProf,ACES_Compound,0.0,3.9302325581395348,1.453982197395587,43,43
2,TP_Platform,ACES_Compound,0.0,4.534883720930233,1.4532203518115063,43,43
2,TP_Police,ACES_Compound,0.0,4.1395348837209305,1.626878333450105,43,43
2,TP_Relative,ACES_Compound,0.0,2.2325581395348837,1.0654131615822318,43,43
2,TP_Researcher,ACES_Compound,0.0,3.441860465116279,1.33277950845655,43,43
2,TP_School,ACES_Compound,0.0,3.6744186046511627,1.4262994114400376,43,43
2,TP_Stranger,ACES_Compound,0.0,5.651162790697675,1.556609883693109,43,43
2,TP_Acquaintance,ACES_Compound,1.0,4.390625,1.3641345590659648,64,64
2,TP_Co_worker,ACES_Compound,1.0,4.015625,1.1884655640048627,64,64
2,TP_Company_cust,ACES_Compound,1.0,4.421875,1.3310061536117634,64,64
2,TP_Company_notcust,ACES_Compound,1.0,5.1875,1.2067929426165889,64,64
2,TP_Employer,ACES_Compound,1.0,3.390625,1.2294945083373678,64,64
2,TP_Financial,ACES_Compound,1.0,3.5625,1.232818425333297,64,64
2,TP_Friend,ACES_Compound,1.0,2.125,0.9839989676081822,64,64
2,TP_Gov,ACES_Compound,1.0,4.265625,1.6546441376387317,64,64
2,TP_Medical,ACES_Compound,1.0,2.625,1.1478067422089473,64,64
2,TP_Neighbor,ACES_Compound,1.0,4.0,1.259881576697424,64,64
2,TP_NonProf,ACES_Compound,1.0,4.15625,1.2113058675503494,64,64
2,TP_Platform,ACES_Compound,1.0,4.484375,1.4028563548635165,64,64
2,TP_Police,ACES_Compound,1.0,4.28125,1.6278211164933287,64,64
2,TP_Relative,ACES_Compound,1.0,2.515625,1.2343263376986282,64,64
2,TP_Researcher,ACES_Compound,1.0,3.1875,1.2583057392117916,64,64
2,TP_School,ACES_Compound,1.0,3.734375,1.1716517644517324,64,64
2,TP_Stranger,ACES_Compound,1.0,5.53125,1.3797716627289607,64,64
2,TP_Acquaintance,ACES_Compound,2.0,4.311475409836065,1.7276282741237803,61,61
2,TP_Co_worker,ACES_Compound,2.0,4.180327868852459,1.6882752216518835,61,61
2,TP_Company_cust,ACES_Compound,2.0,4.770491803278689,1.453655651830364,61,61
2,TP_Company_notcust,ACES_Compound,2.0,5.344262295081967,1.37701665327184,61,61
2,TP_Employer,ACES_Compound,2.0,3.8688524590163933,1.4773332938785975,61,61
2,TP_Financial,ACES_Compound,2.0,3.9344262295081966,1.4244162834768073,61,61
2,TP_Friend,ACES_Compound,2.0,2.278688524590164,1.5069964337602528,61,61
2,TP_Gov,ACES_Compound,2.0,4.573770491803279,1.4995445574511688,61,61
2,TP_Medical,ACES_Compound,2.0,2.6065573770491803,1.3937800941395568,61,61
2,TP_Neighbor,ACES_Compound,2.0,4.311475409836065,1.6077000508651833,61,61
2,TP_NonProf,ACES_Compound,2.0,4.295081967213115,1.4299680916612785,61,61
2,TP_Platform,ACES_Compound,2.0,4.852459016393443,1.5688219101581766,61,61
2,TP_Police,ACES_Compound,2.0,5.114754098360656,1.5394626839229515,61,61
2,TP_Relative,ACES_Compound,2.0,2.6065573770491803,1.129582349434075,61,61
2,TP_Researcher,ACES_Compound,2.0,3.6557377049180326,1.3890673837943612,61,61
2,TP_School,ACES_Compound,2.0,4.016393442622951,1.5109798507225758,61,61
2,TP_Stranger,ACES_Compound,2.0,5.80327868852459,1.4470622208593003,61,61
2,TP_Acquaintance,ACES_Compound,3.0,4.516666666666667,1.5125650754082058,60,60
2,TP_Co_worker,ACES_Compound,3.0,4.516666666666667,1.3465796805826946,60,60
2,TP_Company_cust,ACES_Compound,3.0,4.75,1.4685978554447603,60,60
2,TP_Company_notcust,ACES_Compound,3.0,5.566666666666666,1.2263583498553294,60,60
2,TP_Employer,ACES_Compound,3.0,3.8333333333333335,1.4041906609963544,60,60
2,TP_Financial,ACES_Compound,3.0,4.1,1.5148977702265216,60,60
2,TP_Friend,ACES_Compound,3.0,2.4166666666666665,1.2390765652143039,60,60
2,TP_Gov,ACES_Compound,3.0,4.716666666666667,1.4967950695489307,60,60
2,TP_Medical,ACES_Compound,3.0,2.95,1.5005648653937749,60,60
2,TP_Neighbor,ACES_Compound,3.0,4.3,1.3187050659064965,60,60
2,TP_NonProf,ACES_Compound,3.0,4.283333333333333,1.4967950695489307,60,60
2,TP_Platform,ACES_Compound,3.0,4.75,1.3854571539472915,60,60
2,TP_Police,ACES_Compound,3.0,4.766666666666667,1.6089439284735039,60,60
2,TP_Relative,ACES_Compound,3.0,2.8,1.312262892222852,60,60
2,TP_Researcher,ACES_Compound,3.0,3.8333333333333335,1.3040571198193014,60,60
2,TP_School,ACES_Compound,3.0,4.2,1.41181455545091,60,60
2,TP_Stranger,ACES_Compound,3.0,5.95,1.1412897847967256,60,60
2,TP_Acquaintance,ACES_Compound,4.0,4.461538461538462,1.6033871031130162,39,39
2,TP_Co_worker,ACES_Compound,4.0,4.105263157894737,1.538505306303782,38,38
2,TP_Company_cust,ACES_Compound,4.0,4.641025641025641,1.3666551462599923,39,39
2,TP_Company_notcust,ACES_Compound,4.0,5.435897435897436,1.3916077751040679,39,39
2,TP_Employer,ACES_Compound,4.0,3.7435897435897436,1.4275106915987985,39,39
2,TP_Financial,ACES_Compound,4.0,4.076923076923077,1.1784158720975104,39,39
2,TP_Friend,ACES_Compound,4.0,2.3076923076923075,1.2597795578643731,39,39
2,TP_Gov,ACES_Compound,4.0,4.435897435897436,1.391607775104068,39,39
2,TP_Medical,ACES_Compound,4.0,2.769230769230769,1.245233828423157,39,39
2,TP_Neighbor,ACES_Compound,4.0,4.102564102564102,1.165171588783833,39,39
2,TP_NonProf,ACES_Compound,4.0,4.394736842105263,1.0277099623503134,38,38
2,TP_Platform,ACES_Compound,4.0,4.871794871794871,1.454204198712119,39,39
2,TP_Police,ACES_Compound,4.0,4.589743589743589,1.371091549746688,39,39
2,TP_Relative,ACES_Compound,4.0,2.8974358974358974,1.165171588783833,39,39
2,TP_Researcher,ACES_Compound,4.0,3.5,1.0332316137089337,38,38
2,TP_School,ACES_Compound,4.0,4.153846153846154,1.2883784491911063,39,39
2,TP_Stranger,ACES_Compound,4.0,6.0,1.317893055320938,39,39
2,TP_Acquaintance,ACES_Compound,5.0,4.538461538461538,1.1395005653625356,26,26
2,TP_Co_worker,ACES_Compound,5.0,4.269230769230769,1.041448695143157,26,26
2,TP_Company_cust,ACES_Compound,5.0,4.730769230769231,1.115623316633076,26,26
2,TP_Company_notcust,ACES_Compound,5.0,5.153846153846154,1.15558842819778,26,26
2,TP_Employer,ACES_Compound,5.0,3.730769230769231,1.3433597376039617,26,26
2,TP_Financial,ACES_Compound,5.0,4.076923076923077,1.1974331521409258,26,26
2,TP_Friend,ACES_Compound,5.0,2.730769230769231,0.9615692302769389,26,26
2,TP_Gov,ACES_Compound,5.0,4.576923076923077,1.4470128381759968,26,26
2,TP_Medical,ACES_Compound,5.0,2.8846153846153846,1.1773503497913635,26,26
2,TP_Neighbor,ACES_Compound,5.0,4.153846153846154,1.1555884281977797,26,26
2,TP_NonProf,ACES_Compound,5.0,4.038461538461538,0.9583639905910168,26,26
2,TP_Platform,ACES_Compound,5.0,4.769230769230769,1.1766968108291043,26,26
2,TP_Police,ACES_Compound,5.0,4.884615384615385,1.4512594000225616,26,26
2,TP_Relative,ACES_Compound,5.0,3.0,1.3564659966250538,26,26
2,TP_Researcher,ACES_Compound,5.0,3.6538461538461537,1.1293292767765368,26,26
2,TP_School,ACES_Compound,5.0,3.923076923076923,1.3243285671789133,26,26
2,TP_Stranger,ACES_Compound,5.0,6.153846153846154,1.0466062370273814,26,26
2,TP_Acquaintance,ACES_Compound,6.0,5.071428571428571,1.1411388181101378,14,14
2,TP_Co_worker,ACES_Compound,6.0,4.285714285714286,1.2666473875533018,14,14
2,TP_Company_cust,ACES_Compound,6.0,5.142857142857143,1.027105182026191,14,14
2,TP_Company_notcust,ACES_Compound,6.0,5.714285714285714,1.1387288073563857,14,14
2,TP_Employer,ACES_Compound,6.0,4.642857142857143,1.336306209562122,14,14
2,TP_Financial,ACES_Compound,6.0,5.214285714285714,1.1217137594956024,14,14
2,TP_Friend,ACES_Compound,6.0,2.357142857142857,1.15072838853303,14,14
2,TP_Gov,ACES_Compound,6.0,5.5,1.1602387022306428,14,14
2,TP_Medical,ACES_Compound,6.0,3.4285714285714284,1.2838814775327387,14,14
2,TP_Neighbor,ACES_Compound,6.0,5.0,0.960768922830523,14,14
2,TP_NonProf,ACES_Compound,6.0,4.0,0.8770580193070293,14,14
2,TP_Platform,ACES_Compound,6.0,5.142857142857143,1.0994504121565505,14,14
2,TP_Police,ACES_Compound,6.0,5.642857142857143,1.15072838853303,14,14
2,TP_Relative,ACES_Compound,6.0,3.9285714285714284,1.5915297775935682,14,14
2,TP_Researcher,ACES_Compound,6.0,3.357142857142857,1.0818177620697815,14,14
2,TP_School,ACES_Compound,6.0,4.642857142857143,0.8418973861410954,14,14
2,TP_Stranger,ACES_Compound,6.0,6.142857142857143,1.2314558524297636,14,14
2,TP_Acquaintance,ACES_Compound,7.0,4.285714285714286,1.4960264830861911,7,7
2,TP_Co_worker,ACES_Compound,7.0,3.857142857142857,1.0690449676496974,7,7
2,TP_Company_cust,ACES_Compound,7.0,4.571428571428571,1.3972762620115435,7,7
2,TP_Company_notcust,ACES_Compound,7.0,4.857142857142857,1.3451854182690985,7,7
2,TP_Employer,ACES_Compound,7.0,4.142857142857143,1.0690449676496976,7,7
2,TP_Financial,ACES_Compound,7.0,4.0,1.4142135623730951,7,7
2,TP_Friend,ACES_Compound,7.0,2.142857142857143,1.2149857925879117,7,7
2,TP_Gov,ACES_Compound,7.0,4.571428571428571,1.2724180205607034,7,7
2,TP_Medical,ACES_Compound,7.0,3.5714285714285716,1.9023794624226837,7,7
2,TP_Neighbor,ACES_Compound,7.0,4.428571428571429,1.3972762620115438,7,7
2,TP_NonProf,ACES_Compound,7.0,4.142857142857143,1.772810520855837,7,7
2,TP_Platform,ACES_Compound,7.0,4.857142857142857,1.7728105208558367,7,7
2,TP_Police,ACES_Compound,7.0,5.0,1.2909944487358056,7,7
2,TP_Relative,ACES_Compound,7.0,3.0,2.0,7,7
2,TP_Researcher,ACES_Compound,7.0,3.7142857142857144,1.3801311186847085,7,7
2,TP_School,ACES_Compound,7.0,4.0,1.1547005383792515,7,7
2,TP_Stranger,ACES_Compound,7.0,5.428571428571429,1.3972762620115438,7,7
2,TP_Acquaintance,ACES_Compound,8.0,4.75,1.707825127659933,4,4
2,TP_Co_worker,ACES_Compound,8.0,4.75,1.707825127659933,4,4
